ID,Prob1
1873, 0.19
1874, 0.03
1875, 0.88
1876, 0.30
1877, 0.27
1878, 0.72
1879, 0.04
1880, 0.24
1881, 0.53
1882, 0.48
1883, 0.31
1884, 0.32
1885, 0.22
1886, 0.16
1887, 0.17
1888, 0.05
1889, 0.85
1890, 0.26
1891, 0.12
1892, 0.20
1893, 0.48
1894, 0.54
1895, 0.53
1896, 0.14
1897, 0.05
1898, 0.32
1899, 0.37
1900, 0.19
1901, 0.36
1902, 0.89
1903, 0.17
1904, 0.22
1905, 0.16
1906, 0.01
1907, 0.23
1908, 0.30
1909, 0.30
1910, 0.02
1911, 0.36
1912, 0.14
1913, 0.16
1914, 0.28
1915, 0.51
1916, 0.88
1917, 0.64
1918, 0.19
1919, 0.05
1920, 0.54
1921, 0.68
1922, 0.03
1923, 0.24
1924, 0.43
1925, 0.36
1926, 0.05
1927, 0.14
1928, 0.35
1929, 0.28
1930, 0.04
1931, 0.36
1932, 0.22
1933, 0.23
1934, 0.12
1935, 0.65
1936, 0.03
1937, 0.40
1938, 0.35
1939, 0.18
1940, 0.03
1941, 0.27
1942, 0.25
1943, 0.20
1944, 0.07
1945, 0.18
1946, 0.03
1947, 0.53
1948, 0.99
1949, 0.23
1950, 0.05
1951, 0.02
1952, 0.36
1953, 0.50
1954, 0.21
1955, 0.29
1956, 0.56
1957, 0.32
1958, 0.28
1959, 0.25
1960, 0.27
1961, 0.34
1962, 0.36
1963, 0.15
1964, 0.04
1965, 0.36
1966, 0.28
1967, 0.56
1968, 0.25
1969, 0.35
1970, 0.23
1971, 0.86
1972, 0.02
1973, 0.34
1974, 0.19
1975, 0.22
1976, 0.35
1977, 0.04
1978, 0.54
1979, 0.24
1980, 0.21
1981, 0.20
1982, 0.24
1983, 0.89
1984, 0.74
1985, 0.46
1986, 0.48
1987, 0.19
1988, 0.97
1989, 0.24
1990, 0.27
1991, 0.62
1992, 0.25
1993, 0.53
1994, 0.14
1995, 0.24
1996, 0.16
1997, 0.19
1998, 0.40
1999, 0.27
2000, 0.21
2001, 0.26
2002, 0.90
2003, 0.62
2004, 0.27
2005, 0.37
2006, 0.23
2007, 0.43
2008, 0.21
2009, 0.03
2010, 0.25
2011, 0.14
2012, 0.28
2013, 0.84
2014, 0.16
2015, 0.75
2016, 0.39
2017, 0.01
2018, 0.19
2019, 0.30
2020, 0.65
2021, 0.16
2022, 0.35
2023, 0.24
2024, 0.57
2025, 0.15
2026, 0.16
2027, 0.31
2028, 0.34
2029, 0.19
2030, 0.57
2031, 0.92
2032, 0.22
2033, 0.32
2034, 0.02
2035, 0.24
2036, 0.23
2037, 0.86
2038, 0.36
2039, 0.04
2040, 0.23
2041, 0.21
2042, 0.15
2043, 0.88
2044, 0.24
2045, 0.40
2046, 0.01
2047, 0.29
2048, 0.27
2049, 0.25
2050, 0.27
2051, 0.31
2052, 0.44
2053, 0.01
2054, 0.24
2055, 0.15
2056, 0.57
2057, 0.14
2058, 0.08
2059, 0.12
2060, 0.67
2061, 0.15
2062, 0.27
2063, 0.14
2064, 0.22
2065, 0.28
2066, 0.03
2067, 0.21
2068, 0.19
2069, 0.30
2070, 0.26
2071, 0.97
2072, 0.66
2073, 0.10
2074, 0.36
2075, 0.32
2076, 0.15
2077, 0.44
2078, 0.75
2079, 0.05
2080, 0.22
2081, 0.39
2082, 0.53
2083, 0.59
2084, 0.24
2085, 0.75
2086, 0.15
2087, 0.61
2088, 0.47
2089, 0.25
2090, 0.46
2091, 0.88
2092, 0.85
2093, 0.19
2094, 0.83
2095, 0.76
2096, 0.42
2097, 0.90
2098, 0.24
2099, 0.24
2100, 0.17
2101, 0.11
2102, 0.03
2103, 0.07
2104, 0.33
2105, 0.28
2106, 0.12
2107, 0.25
2108, 0.04
2109, 0.25
2110, 0.28
2111, 0.04
2112, 0.36
2113, 0.04
2114, 0.51
2115, 0.02
2116, 0.01
2117, 0.59
2118, 0.75
2119, 0.19
2120, 0.36
2121, 0.19
2122, 0.36
2123, 0.16
2124, 0.19
2125, 0.40
2126, 0.35
2127, 0.10
2128, 0.05
2129, 0.01
2130, 0.28
2131, 0.34
2132, 0.75
2133, 0.33
2134, 0.26
2135, 0.01
2136, 0.70
2137, 0.60
2138, 0.59
2139, 0.32
2140, 0.51
2141, 0.40
2142, 0.23
2143, 0.59
2144, 0.04
2145, 0.18
2146, 0.54
2147, 0.85
2148, 0.08
2149, 0.25
2150, 0.38
2151, 0.33
2152, 0.03
2153, 0.44
2154, 0.28
2155, 0.32
2156, 0.68
2157, 0.42
2158, 0.15
2159, 0.68
2160, 0.35
2161, 0.02
2162, 0.36
2163, 0.79
2164, 0.68
2165, 0.71
2166, 0.62
2167, 0.52
2168, 0.36
2169, 0.17
2170, 0.24
2171, 0.40
2172, 0.08
2173, 0.34
2174, 0.05
2175, 0.61
2176, 0.16
2177, 0.58
2178, 0.26
2179, 0.12
2180, 0.53
2181, 0.31
2182, 0.30
2183, 0.32
2184, 0.46
2185, 0.03
2186, 0.40
2187, 0.51
2188, 0.25
2189, 0.03
2190, 0.29
2191, 0.55
2192, 0.54
2193, 0.30
2194, 0.70
2195, 0.78
2196, 0.14
2197, 0.26
2198, 0.35
2199, 0.90
2200, 0.73
2201, 0.40
2202, 0.97
2203, 0.25
2204, 0.43
2205, 0.67
2206, 0.41
2207, 0.26
2208, 0.47
2209, 0.29
2210, 0.95
2211, 0.75
2212, 0.86
2213, 0.19
2214, 0.36
2215, 0.64
2216, 0.95
2217, 0.33
2218, 0.10
2219, 0.46
2220, 0.19
2221, 0.24
2222, 0.47
2223, 0.19
2224, 0.57
2225, 0.46
2226, 0.21
2227, 0.22
2228, 0.25
2229, 0.51
2230, 0.09
2231, 0.19
2232, 0.18
2233, 0.19
2234, 0.34
2235, 0.26
2236, 0.86
2237, 0.15
2238, 0.85
2239, 0.03
2240, 0.55
2241, 0.84
2242, 0.30
2243, 0.38
2244, 0.33
2245, 0.35
2246, 0.83
2247, 0.16
2248, 0.25
2249, 0.51
2250, 0.17
2251, 0.45
2252, 0.48
2253, 0.14
2254, 0.44
2255, 0.59
2256, 0.27
2257, 0.07
2258, 0.30
2259, 0.77
2260, 0.18
2261, 0.45
2262, 0.21
2263, 0.53
2264, 0.26
2265, 0.61
2266, 0.03
2267, 0.43
2268, 0.46
2269, 0.12
2270, 0.19
2271, 0.19
2272, 0.18
2273, 0.03
2274, 0.21
2275, 0.43
2276, 0.17
2277, 0.60
2278, 0.19
2279, 0.16
2280, 0.20
2281, 0.17
2282, 0.64
2283, 0.77
2284, 0.97
2285, 0.44
2286, 0.36
2287, 0.25
2288, 0.15
2289, 0.04
2290, 0.46
2291, 0.97
2292, 0.33
2293, 0.26
2294, 0.28
2295, 0.40
2296, 0.09
2297, 0.33
2298, 0.58
2299, 0.72
2300, 0.12
2301, 0.25
2302, 0.39
2303, 0.35
2304, 0.18
2305, 0.11
2306, 0.05
2307, 0.04
2308, 0.40
2309, 0.31
2310, 0.12
2311, 0.18
2312, 0.30
2313, 0.47
2314, 0.16
2315, 0.68
2316, 0.23
2317, 0.24
2318, 0.36
2319, 0.81
2320, 0.30
2321, 0.66
2322, 0.43
2323, 0.59
2324, 0.31
2325, 0.28
2326, 0.23
2327, 0.08
2328, 0.01
2329, 0.57
2330, 0.21
2331, 0.01
2332, 0.25
2333, 0.04
2334, 0.34
2335, 0.08
2336, 0.04
2337, 0.24
2338, 0.19
2339, 0.68
2340, 0.36
2341, 0.36
2342, 0.22
2343, 0.51
2344, 0.24
2345, 0.09
2346, 0.12
2347, 0.43
2348, 0.05
2349, 0.19
2350, 0.22
2351, 0.03
2352, 0.56
2353, 0.64
2354, 0.19
2355, 0.02
2356, 0.44
2357, 0.04
2358, 0.34
2359, 0.21
2360, 0.75
2361, 0.36
2362, 0.35
2363, 0.19
2364, 0.76
2365, 0.87
2366, 0.43
2367, 0.27
2368, 0.63
2369, 0.23
2370, 0.05
2371, 0.30
2372, 0.48
2373, 0.21
2374, 0.30
2375, 0.18
2376, 0.71
2377, 0.68
2378, 0.28
2379, 0.59
2380, 0.03
2381, 0.08
2382, 0.33
2383, 0.24
2384, 0.37
2385, 0.96
2386, 0.15
2387, 0.82
2388, 0.30
2389, 0.23
2390, 0.20
2391, 0.17
2392, 0.65
2393, 0.26
2394, 0.33
2395, 0.86
2396, 0.45
2397, 0.18
2398, 0.55
2399, 0.12
2400, 0.17
2401, 0.27
2402, 0.48
2403, 0.33
2404, 0.15
2405, 0.26
2406, 0.52
2407, 0.61
2408, 0.76
2409, 0.40
2410, 0.57
2411, 0.36
2412, 0.19
2413, 0.11
2414, 0.21
2415, 0.02
2416, 0.53
2417, 0.19
2418, 0.15
2419, 0.61
2420, 0.29
2421, 0.17
2422, 0.03
2423, 0.15
2424, 0.96
2425, 0.71
2426, 0.65
2427, 0.59
2428, 0.00
2429, 0.65
2430, 0.46
2431, 0.42
2432, 0.82
2433, 0.19
2434, 0.49
2435, 0.32
2436, 0.25
2437, 0.40
2438, 0.21
2439, 0.04
2440, 0.03
2441, 0.31
2442, 0.03
2443, 0.26
2444, 0.22
2445, 0.77
2446, 0.19
2447, 0.33
2448, 0.90
2449, 0.50
2450, 0.77
2451, 0.18
2452, 0.46
2453, 0.21
2454, 0.58
2455, 0.99
2456, 0.36
2457, 0.28
2458, 0.60
2459, 0.61
2460, 0.72
2461, 0.74
2462, 0.15
2463, 0.20
2464, 0.22
2465, 0.62
2466, 0.53
2467, 0.27
2468, 0.08
2469, 0.57
2470, 0.32
2471, 0.25
2472, 0.79
2473, 0.35
2474, 0.30
2475, 0.35
2476, 0.97
2477, 0.15
2478, 0.99
2479, 0.33
2480, 0.17
2481, 0.20
2482, 0.33
2483, 0.52
2484, 0.34
2485, 0.10
2486, 0.46
2487, 0.19
2488, 0.26
2489, 0.40
2490, 0.34
2491, 0.29
2492, 0.04
2493, 0.12
2494, 0.54
2495, 0.40
2496, 0.28
2497, 0.41
2498, 0.22
2499, 0.36
2500, 0.31
2501, 0.03
2502, 0.23
2503, 0.95
2504, 0.45
2505, 0.25
2506, 0.16
2507, 0.40
2508, 0.28
2509, 0.60
2510, 0.34
2511, 0.34
2512, 0.59
2513, 0.28
2514, 0.14
2515, 0.24
2516, 0.21
2517, 0.29
2518, 0.15
2519, 0.96
2520, 0.26
2521, 0.37
2522, 0.20
2523, 0.67
2524, 0.19
2525, 0.15
2526, 0.21
2527, 0.25
2528, 0.25
2529, 0.03
2530, 0.27
2531, 0.57
2532, 0.42
2533, 0.26
2534, 0.47
2535, 0.04
2536, 0.52
2537, 0.09
2538, 0.25
2539, 0.05
2540, 0.96
2541, 0.21
2542, 0.27
2543, 0.60
2544, 0.20
2545, 0.99
2546, 0.33
2547, 0.17
2548, 0.21
2549, 0.28
2550, 0.24
2551, 0.19
2552, 0.46
2553, 0.46
2554, 0.75
2555, 0.17
2556, 0.40
2557, 0.88
2558, 0.34
2559, 0.54
2560, 0.16
2561, 0.14
2562, 0.45
2563, 0.16
2564, 0.26
2565, 0.40
2566, 0.29
2567, 0.23
2568, 0.28
2569, 0.15
2570, 0.30
2571, 0.51
2572, 0.12
2573, 0.04
2574, 0.14
2575, 0.52
2576, 0.34
2577, 0.50
2578, 0.44
2579, 0.12
2580, 0.05
2581, 0.35
2582, 0.20
2583, 0.14
2584, 0.20
2585, 0.59
2586, 0.95
2587, 0.32
2588, 0.34
2589, 0.30
2590, 0.03
2591, 0.97
2592, 0.35
2593, 0.90
2594, 0.96
2595, 0.12
2596, 0.15
2597, 0.04
2598, 0.03
2599, 0.10
2600, 0.14
2601, 0.19
2602, 0.19
2603, 0.76
2604, 0.03
2605, 0.28
2606, 0.38
2607, 0.22
2608, 0.04
2609, 0.46
2610, 0.25
2611, 0.19
2612, 0.96
2613, 0.22
2614, 0.07
2615, 0.04
2616, 0.20
2617, 0.27
2618, 0.29
2619, 0.12
2620, 0.30
2621, 0.97
2622, 0.46
2623, 0.69
2624, 0.27
2625, 0.00
2626, 0.38
2627, 0.19
2628, 0.24
2629, 0.56
2630, 0.49
2631, 0.05
2632, 0.77
2633, 0.98
2634, 0.40
2635, 0.59
2636, 0.45
2637, 0.47
2638, 0.36
2639, 0.11
2640, 0.30
2641, 0.50
2642, 0.54
2643, 0.34
2644, 0.60
2645, 0.46
2646, 0.15
2647, 0.46
2648, 0.35
2649, 0.78
2650, 0.38
2651, 0.05
2652, 0.05
2653, 0.89
2654, 0.25
2655, 0.05
2656, 0.81
2657, 0.19
2658, 0.25
2659, 0.19
2660, 0.46
2661, 0.24
2662, 0.89
2663, 0.19
2664, 0.99
2665, 0.19
2666, 0.11
2667, 0.33
2668, 0.32
2669, 0.53
2670, 0.36
2671, 0.03
2672, 0.01
2673, 0.03
2674, 0.64
2675, 0.43
2676, 0.55
2677, 0.50
2678, 0.01
2679, 0.04
2680, 0.19
2681, 0.25
2682, 0.36
2683, 0.45
2684, 0.24
2685, 0.95
2686, 0.65
2687, 0.05
2688, 0.30
2689, 0.28
2690, 0.40
2691, 0.14
2692, 0.01
2693, 0.15
2694, 0.15
2695, 0.19
2696, 0.46
2697, 0.83
2698, 0.24
2699, 0.16
2700, 0.14
2701, 0.01
2702, 0.61
2703, 0.01
2704, 0.21
2705, 0.36
2706, 0.56
2707, 0.35
2708, 0.19
2709, 0.35
2710, 0.46
2711, 0.54
2712, 0.33
2713, 0.03
2714, 0.66
2715, 0.30
2716, 0.40
2717, 0.44
2718, 0.02
2719, 0.29
2720, 0.24
2721, 0.44
2722, 0.15
2723, 0.02
2724, 0.35
2725, 0.13
2726, 0.28
2727, 0.52
2728, 0.17
2729, 0.29
2730, 0.25
2731, 0.25
2732, 0.04
2733, 0.70
2734, 0.01
2735, 0.64
2736, 0.10
2737, 0.40
2738, 0.45
2739, 0.39
2740, 0.50
2741, 0.42
2742, 0.40
2743, 0.40
2744, 0.94
2745, 0.20
2746, 0.30
2747, 0.12
2748, 0.86
2749, 0.33
2750, 0.19
2751, 0.30
2752, 0.05
2753, 0.99
2754, 0.46
2755, 0.38
2756, 0.35
2757, 0.74
2758, 0.25
2759, 0.25
2760, 0.30
2761, 0.30
2762, 0.96
2763, 0.25
2764, 0.28
2765, 0.01
2766, 0.35
2767, 0.20
2768, 0.38
2769, 0.96
2770, 0.83
2771, 0.35
2772, 0.25
2773, 0.33
2774, 0.88
2775, 0.28
2776, 0.10
2777, 0.01
2778, 0.05
2779, 0.74
2780, 0.01
2781, 0.34
2782, 0.19
2783, 0.47
2784, 0.76
2785, 0.55
2786, 0.05
2787, 0.33
2788, 0.21
2789, 0.97
2790, 0.77
2791, 0.18
2792, 0.86
2793, 0.60
2794, 0.18
2795, 0.19
2796, 0.33
2797, 0.38
2798, 0.26
2799, 0.33
2800, 0.03
2801, 0.56
2802, 0.25
2803, 0.21
2804, 0.29
2805, 0.21
2806, 0.49
2807, 0.26
2808, 0.75
2809, 0.25
2810, 0.03
2811, 0.62
2812, 0.56
2813, 0.82
2814, 0.34
2815, 0.35
2816, 0.16
2817, 0.28
2818, 0.84
2819, 0.17
2820, 0.52
2821, 0.25
2822, 0.71
2823, 0.62
2824, 0.56
2825, 0.22
2826, 0.34
2827, 0.41
2828, 0.21
2829, 0.44
2830, 0.68
2831, 0.53
2832, 0.03
2833, 0.41
2834, 0.17
2835, 0.19
2836, 1.00
2837, 0.27
2838, 0.19
2839, 0.70
2840, 0.25
2841, 0.04
2842, 0.48
2843, 0.30
2844, 0.32
2845, 0.01
2846, 0.18
2847, 0.17
2848, 0.50
2849, 0.75
2850, 0.19
2851, 0.21
2852, 0.31
2853, 0.30
2854, 0.77
2855, 0.19
2856, 0.24
2857, 0.33
2858, 0.64
2859, 0.20
2860, 0.42
2861, 0.93
2862, 0.81
2863, 0.55
2864, 0.15
2865, 0.36
2866, 0.36
2867, 0.29
2868, 0.32
2869, 0.97
2870, 0.36
2871, 0.19
2872, 0.35
2873, 0.07
2874, 0.33
2875, 0.73
2876, 0.13
2877, 0.24
2878, 0.51
2879, 0.05
2880, 0.56
2881, 0.19
2882, 0.07
2883, 0.43
2884, 0.30
2885, 0.15
2886, 0.35
2887, 0.30
2888, 0.27
2889, 0.11
2890, 0.55
2891, 0.01
2892, 0.75
2893, 0.08
2894, 0.17
2895, 0.30
2896, 0.79
2897, 0.02
2898, 0.27
2899, 0.01
2900, 0.26
2901, 0.06
2902, 0.29
2903, 0.51
2904, 0.27
2905, 0.85
2906, 0.45
2907, 0.33
2908, 0.14
2909, 0.17
2910, 0.57
2911, 0.46
2912, 0.17
2913, 0.73
2914, 0.53
2915, 0.09
2916, 0.04
2917, 0.06
2918, 0.58
2919, 0.19
2920, 0.47
2921, 0.77
2922, 0.20
2923, 0.36
2924, 0.20
2925, 0.29
2926, 0.18
2927, 0.33
2928, 0.42
2929, 0.25
2930, 0.82
2931, 0.25
2932, 0.16
2933, 0.16
2934, 0.67
2935, 0.28
2936, 0.05
2937, 0.01
2938, 0.20
2939, 0.75
2940, 0.04
2941, 0.21
2942, 0.36
2943, 0.33
2944, 0.25
2945, 0.19
2946, 0.40
2947, 0.54
2948, 0.15
2949, 0.03
2950, 0.27
2951, 0.02
2952, 0.30
2953, 0.36
2954, 0.43
2955, 0.88
2956, 0.41
2957, 0.67
2958, 0.30
2959, 0.21
2960, 0.05
2961, 0.24
2962, 0.96
2963, 0.09
2964, 0.61
2965, 0.45
2966, 0.82
2967, 0.89
2968, 0.57
2969, 0.30
2970, 0.59
2971, 0.70
2972, 0.05
2973, 0.76
2974, 0.21
2975, 0.64
2976, 0.41
2977, 0.31
2978, 0.36
2979, 0.44
2980, 0.21
2981, 0.34
2982, 0.56
2983, 0.88
2984, 0.40
2985, 0.12
2986, 0.31
2987, 0.29
2988, 0.36
2989, 0.03
2990, 0.52
2991, 0.40
2992, 0.34
2993, 0.23
2994, 0.07
2995, 0.57
2996, 0.36
2997, 0.98
2998, 0.24
2999, 0.19
3000, 0.35
3001, 0.36
3002, 0.77
3003, 0.37
3004, 0.40
3005, 0.43
3006, 0.16
3007, 0.44
3008, 0.36
3009, 0.24
3010, 0.07
3011, 0.22
3012, 0.03
3013, 0.20
3014, 0.21
3015, 0.01
3016, 0.37
3017, 0.90
3018, 0.89
3019, 0.19
3020, 0.44
3021, 0.12
3022, 0.18
3023, 0.02
3024, 0.25
3025, 0.64
3026, 0.52
3027, 0.09
3028, 0.25
3029, 0.05
3030, 0.21
3031, 0.39
3032, 0.57
3033, 0.68
3034, 0.57
3035, 0.33
3036, 0.26
3037, 0.14
3038, 0.54
3039, 0.40
3040, 0.03
3041, 0.14
3042, 0.03
3043, 0.04
3044, 0.77
3045, 0.98
3046, 0.33
3047, 0.52
3048, 0.45
3049, 0.12
3050, 0.45
3051, 0.09
3052, 0.12
3053, 0.23
3054, 0.75
3055, 0.19
3056, 0.05
3057, 0.91
3058, 0.25
3059, 0.14
3060, 0.24
3061, 0.21
3062, 0.41
3063, 0.15
3064, 0.11
3065, 0.75
3066, 0.16
3067, 0.17
3068, 0.40
3069, 0.47
3070, 0.15
3071, 0.86
3072, 0.21
3073, 0.32
3074, 0.27
3075, 0.33
3076, 0.47
3077, 0.83
3078, 0.47
3079, 0.26
3080, 0.32
3081, 0.26
3082, 0.76
3083, 0.26
3084, 0.18
3085, 0.36
3086, 0.32
3087, 0.36
3088, 0.07
3089, 0.34
3090, 0.19
3091, 0.38
3092, 0.19
3093, 0.22
3094, 0.25
3095, 0.35
3096, 0.86
3097, 0.15
3098, 0.09
3099, 0.50
3100, 0.46
3101, 0.04
3102, 0.28
3103, 0.19
3104, 0.13
3105, 0.01
3106, 0.15
3107, 0.20
3108, 0.04
3109, 0.03
3110, 0.44
3111, 0.36
3112, 0.21
3113, 0.32
3114, 0.17
3115, 0.72
3116, 0.26
3117, 0.54
3118, 0.18
3119, 0.75
3120, 0.05
3121, 0.22
3122, 0.62
3123, 0.23
3124, 0.43
3125, 0.65
3126, 0.19
3127, 0.28
3128, 0.03
3129, 0.35
3130, 0.26
3131, 0.25
3132, 0.35
3133, 0.22
3134, 0.03
3135, 0.57
3136, 0.18
3137, 0.48
3138, 0.16
3139, 0.27
3140, 0.17
3141, 0.45
3142, 0.15
3143, 0.21
3144, 0.05
3145, 0.91
3146, 0.24
3147, 0.05
3148, 0.37
3149, 0.25
3150, 0.23
3151, 0.17
3152, 0.95
3153, 0.36
3154, 0.47
3155, 0.24
3156, 0.54
3157, 0.96
3158, 0.78
3159, 0.35
3160, 0.35
3161, 0.15
3162, 0.34
3163, 0.24
3164, 0.42
3165, 0.95
3166, 0.68
3167, 0.25
3168, 0.33
3169, 0.14
3170, 0.24
3171, 0.49
3172, 0.10
3173, 0.24
3174, 0.20
3175, 0.23
3176, 0.97
3177, 0.14
3178, 0.21
3179, 0.26
3180, 0.54
3181, 0.01
3182, 0.67
3183, 0.22
3184, 0.03
3185, 0.26
3186, 0.04
3187, 0.20
3188, 0.22
3189, 0.38
3190, 0.21
3191, 0.31
3192, 0.59
3193, 0.65
3194, 0.28
3195, 0.97
3196, 0.03
3197, 0.69
3198, 0.32
3199, 0.31
3200, 0.46
3201, 0.18
3202, 0.43
3203, 0.54
3204, 0.03
3205, 0.18
3206, 0.78
3207, 0.08
3208, 0.17
3209, 0.18
3210, 0.14
3211, 0.24
3212, 0.19
3213, 0.27
3214, 0.30
3215, 0.18
3216, 0.07
3217, 0.24
3218, 0.24
3219, 0.81
3220, 0.30
3221, 0.03
3222, 0.51
3223, 0.15
3224, 0.43
3225, 0.04
3226, 0.01
3227, 0.26
3228, 0.47
3229, 0.70
3230, 0.19
3231, 0.28
3232, 0.25
3233, 0.51
3234, 0.04
3235, 0.54
3236, 0.15
3237, 0.80
3238, 0.19
3239, 0.04
3240, 0.86
3241, 0.03
3242, 0.41
3243, 0.96
3244, 0.03
3245, 0.34
3246, 0.05
3247, 0.03
3248, 0.52
3249, 0.96
3250, 0.30
3251, 0.33
3252, 0.14
3253, 0.62
3254, 0.25
3255, 0.23
3256, 0.27
3257, 0.04
3258, 0.29
3259, 0.33
3260, 0.22
3261, 0.05
3262, 0.25
3263, 0.25
3264, 0.34
3265, 0.19
3266, 0.23
3267, 0.02
3268, 0.29
3269, 0.12
3270, 0.05
3271, 0.47
3272, 0.15
3273, 0.24
3274, 0.04
3275, 0.17
3276, 0.46
3277, 0.39
3278, 0.36
3279, 0.17
3280, 0.46
3281, 0.24
3282, 0.25
3283, 0.27
3284, 0.33
3285, 0.27
3286, 0.03
3287, 0.10
3288, 0.18
3289, 0.00
3290, 0.40
3291, 0.89
3292, 0.83
3293, 0.03
3294, 0.30
3295, 0.28
3296, 0.07
3297, 0.04
3298, 0.85
3299, 0.50
3300, 0.04
3301, 0.46
3302, 0.70
3303, 0.22
3304, 0.96
3305, 0.44
3306, 0.21
3307, 0.43
3308, 0.34
3309, 0.54
3310, 0.07
3311, 0.95
3312, 0.01
3313, 0.39
3314, 0.30
3315, 0.51
3316, 0.85
3317, 0.24
3318, 0.26
3319, 0.23
3320, 0.95
3321, 0.79
3322, 0.46
3323, 0.65
3324, 0.14
3325, 0.35
3326, 0.35
3327, 0.23
3328, 0.61
3329, 0.24
3330, 0.35
3331, 0.07
3332, 0.28
3333, 0.77
3334, 0.16
3335, 0.24
3336, 0.24
3337, 0.20
3338, 0.43
3339, 0.26
3340, 0.43
3341, 0.21
3342, 0.85
3343, 0.48
3344, 0.60
3345, 0.17
3346, 0.59
3347, 0.07
3348, 0.19
3349, 0.25
3350, 0.83
3351, 0.93
3352, 0.57
3353, 0.05
3354, 0.17
3355, 0.43
3356, 0.01
3357, 0.05
3358, 0.23
3359, 0.30
3360, 0.24
3361, 0.34
3362, 0.09
3363, 0.67
3364, 0.28
3365, 0.17
3366, 0.53
3367, 0.21
3368, 0.19
3369, 0.36
3370, 0.22
3371, 0.01
3372, 0.01
3373, 0.42
3374, 0.35
3375, 0.21
3376, 0.06
3377, 0.34
3378, 0.36
3379, 0.43
3380, 0.03
3381, 0.04
3382, 0.95
3383, 0.15
3384, 0.43
3385, 0.38
3386, 0.33
3387, 0.75
3388, 0.96
3389, 0.95
3390, 0.02
3391, 0.24
3392, 0.03
3393, 0.10
3394, 0.13
3395, 0.21
3396, 0.41
3397, 0.54
3398, 0.52
3399, 0.69
3400, 0.17
3401, 0.81
3402, 0.15
3403, 0.33
3404, 0.99
3405, 0.34
3406, 0.33
3407, 0.21
3408, 0.66
3409, 0.32
3410, 0.24
3411, 0.33
3412, 0.44
3413, 0.39
3414, 0.36
3415, 0.05
3416, 0.04
3417, 0.01
3418, 0.21
3419, 0.21
3420, 0.32
3421, 0.25
3422, 0.15
3423, 0.21
3424, 0.23
3425, 0.36
3426, 0.41
3427, 0.05
3428, 0.34
3429, 0.27
3430, 0.40
3431, 0.60
3432, 0.32
3433, 0.19
3434, 0.69
3435, 0.41
3436, 0.21
3437, 0.01
3438, 0.29
3439, 0.19
3440, 0.54
3441, 0.07
3442, 0.94
3443, 0.34
3444, 0.29
3445, 0.17
3446, 0.03
3447, 0.09
3448, 0.03
3449, 0.19
3450, 0.10
3451, 0.02
3452, 0.28
3453, 0.35
3454, 0.42
3455, 0.17
3456, 0.30
3457, 0.36
3458, 0.53
3459, 0.85
3460, 0.01
3461, 0.09
3462, 0.46
3463, 0.42
3464, 0.41
3465, 0.21
3466, 0.23
3467, 0.10
3468, 0.35
3469, 0.27
3470, 0.30
3471, 0.18
3472, 0.17
3473, 0.58
3474, 0.05
3475, 0.16
3476, 0.78
3477, 0.29
3478, 0.31
3479, 0.42
3480, 0.34
3481, 0.26
3482, 0.17
3483, 0.07
3484, 0.51
3485, 0.18
3486, 0.74
3487, 0.17
3488, 0.34
3489, 0.18
3490, 0.35
3491, 0.33
3492, 0.29
3493, 0.25
3494, 0.21
3495, 0.35
3496, 0.79
3497, 0.18
3498, 0.31
3499, 0.55
3500, 0.51
3501, 0.96
3502, 0.60
3503, 0.08
3504, 0.49
3505, 0.03
3506, 0.43
3507, 0.36
3508, 0.21
3509, 0.25
3510, 0.25
3511, 0.18
3512, 0.48
3513, 0.24
3514, 0.29
3515, 0.16
3516, 0.23
3517, 0.47
3518, 0.22
3519, 0.25
3520, 0.25
3521, 0.22
3522, 0.04
3523, 0.05
3524, 0.30
3525, 0.33
3526, 0.33
3527, 0.42
3528, 0.17
3529, 0.43
3530, 0.97
3531, 0.35
3532, 0.44
3533, 0.15
3534, 0.11
3535, 0.29
3536, 0.52
3537, 0.21
3538, 0.25
3539, 0.06
3540, 0.55
3541, 0.25
3542, 0.51
3543, 0.67
3544, 0.21
3545, 0.14
3546, 0.21
3547, 0.08
3548, 0.21
3549, 0.88
3550, 0.25
3551, 0.28
3552, 0.66
3553, 0.25
3554, 0.68
3555, 0.18
3556, 0.88
3557, 0.68
3558, 0.24
3559, 0.32
3560, 0.03
3561, 0.36
3562, 0.45
3563, 0.41
3564, 0.86
3565, 0.05
3566, 0.14
3567, 0.19
3568, 0.31
3569, 0.21
3570, 0.55
3571, 0.04
3572, 0.27
3573, 0.96
3574, 0.77
3575, 0.18
3576, 0.33
3577, 0.30
3578, 0.37
3579, 0.71
3580, 0.88
3581, 0.19
3582, 0.24
3583, 0.56
3584, 0.54
3585, 0.38
3586, 0.24
3587, 0.31
3588, 0.65
3589, 0.40
3590, 0.82
3591, 0.05
3592, 0.30
3593, 0.24
3594, 0.16
3595, 0.27
3596, 0.33
3597, 0.34
3598, 0.09
3599, 0.51
3600, 0.03
3601, 0.30
3602, 0.05
3603, 0.04
3604, 0.47
3605, 0.47
3606, 0.25
3607, 0.32
3608, 0.59
3609, 0.32
3610, 0.16
3611, 0.30
3612, 0.20
3613, 0.18
3614, 0.46
3615, 0.81
3616, 0.25
3617, 0.04
3618, 0.15
3619, 0.68
3620, 0.35
3621, 0.36
